restaurant_id,category,name,description,price
1366,Sides &amp; Desserts,"Hand-Scooped Ice Cream Shake™ ","Creamy, hand-scooped ice cream blended with real milk and topped with Whipped Topping. Available in chocolate, vanilla, and strawberry.",4.95 USD
1366,Sides &amp; Desserts,Chocolate Chip Cookie,Semi-Sweet Chocolate Chip Cookie,1.48 USD
1366,Sides &amp; Desserts,Apple Turnover,Deep fried apple turnover.,1.48 USD
1366,Sides &amp; Desserts,Cinnamon Roll,"Flakey, gooey, pillow-y goodness topped with sweet icing, served warm.",3.58 USD
1366,Beverages,Soft Drink,"Choose from a variety of soft drinks: Coca-Cola, Diet Coke, Sprite, Cherry Coke, Coke Zero, Dr Pepper, Diet Dr Pepper, Hi-C Orange, Mello Yello and more.",0.0 USD
1366,Beverages,Dasani® Water,,3.46 USD
1366,Beverages,Rise and Shine® Coffee,Medium body Central American blend made from 100% Arabica beans,2.84 USD
1366,Beverages,Decaf Coffee,,2.84 USD
1366,Beverages,"Simply Orange® ",100% pure-squeezed orange juice.,3.58 USD
1366,Beverages,1% Milk,7oz Low Fat Milk,2.59 USD
1366,Beverages,Chocolate Milk,7oz Low Fat Chocolate Milk,2.59 USD
1366,StarPals® Kids Meals,Hamburger Kid's Meal,"Charbroiled all-beef patty topped with dill pickles, ketchup and mustard on a seeded bun. Served with kid's drink and kid's fry.",5.07 USD
1366,StarPals® Kids Meals,Cheeseburger Kid's Meal,"Charbroiled all-beef patty topped with American cheese, dill pickles, ketchup and mustard on a seeded bun. Served with kid's drink and kid's fry.",5.44 USD
1366,StarPals® Kids Meals,2-piece Chicken Tender Kid's Meal,"Premium, all-white meat chicken, hand dipped in buttermilk, lightly breaded and fried to a golden brown. Served with kid's drink and kid's fry.",5.44 USD
1367,Most Popular,"Crispy Chicken Sandwich ",,6.59 USD
1367,Most Popular,Crispy Chicken Sandwich Meal,,10.59 USD
1367,Most Popular,Big Mac Meal,,10.59 USD
1367,Most Popular,Double Quarter Pounder with Cheese Meal,,12.59 USD
1367,Most Popular,10 Piece McNuggets Meal,,10.39 USD
1367,Most Popular,20 Piece McNuggets,,8.69 USD
1367,Most Popular,40 McNuggets,,16.69 USD
1367,Most Popular,Medium French Fries,,3.59 USD
1367,Combo Meals,Crispy Chicken Sandwich Meal,,10.59 USD
1367,Combo Meals,"Spicy Chicken Sandwich Meal ",,10.59 USD
1367,Combo Meals,Deluxe Crispy Chicken Sandwich Meal,,11.49 USD
1367,Combo Meals,Spicy Deluxe Crispy Chicken Sandwich Meal,,11.49 USD
1367,Combo Meals,Big Mac Meal,,10.59 USD
1367,Combo Meals,Bacon Quarter Pounder with Cheese Meal,,11.79 USD
1367,Combo Meals,Quarter Pounder with Cheese Meal,,10.99 USD
1367,Combo Meals,Double Bacon Quarter Pounder with Cheese Meal,,14.09 USD
1367,Combo Meals,Double Quarter Pounder with Cheese Meal,,12.59 USD
1367,Combo Meals,2 Cheeseburger Meal,,8.89 USD
1367,Combo Meals,Quarter Pounder with Cheese Deluxe Meal,,11.69 USD
1367,Combo Meals,Double Quarter Cheese Deluxe Meal,,12.69 USD
1367,Combo Meals,10 Piece McNuggets Meal,,10.39 USD
1367,Combo Meals,Filet O Fish Meal,,9.59 USD
1367,Shareables,40 McNuggets &amp; 2 L Fries,,24.0 USD
1367,Shareables,40 McNuggets,,16.69 USD
1367,Shareables,"Classic Cheeseburger Pack ","Cheeseburger (x2), Medium French Fries (x2), 20 pc McNuggets",17.99 USD
1367,Shareables,"Classic Big Mac Pack ","Big Mac (x2), Medium French Fries (x2), 20 pc McNuggets",19.19 USD
1367,Sweets &amp; Treats,Medium Chocolate Shake,,4.29 USD
1367,Sweets &amp; Treats,Medium Strawberry Shake,,4.29 USD
1367,Sweets &amp; Treats,Medium Vanilla Shake,,4.29 USD
1367,Sweets &amp; Treats,Regular M&amp;M McFlurry,,4.99 USD
1367,Sweets &amp; Treats,Regular Oreo McFlurry,,4.99 USD
1367,Sweets &amp; Treats,Medium Minute Maid Tropical Mango Slushie®,,2.29 USD
1367,Sweets &amp; Treats,Medium Minute Maid Strawberry Watermelon Slushie®,,2.29 USD
1367,Sweets &amp; Treats,2 Cookies,,1.59 USD
1367,Sweets &amp; Treats,Apple Pie,,1.89 USD
1367,Happy Meal,Hamburger - Happy Meal,,5.29 USD
1367,Happy Meal,4 Piece Chicken McNugget - Happy Meal,,5.89 USD
1367,Happy Meal,6pc Chicken McNuggets Happy Meal,,6.19 USD
1367,Condiments,Creamer Packet,Limit of 3,0.0 USD
1367,Condiments,Sugar Packet,Limit of 3,0.0 USD
1367,Condiments,Equal Packet,Limit of 3,0.0 USD
1367,Condiments,Pepper Packet,Limit of 3,0.0 USD
1367,Condiments,Salt Packet,Limit of 3,0.0 USD
1367,Condiments,Splenda Packet,Limit of 3,0.0 USD
1367,Condiments,Tangy BBQ Dipping Sauce,Limit of 2,0.0 USD
1367,Condiments,Ketchup Packet,Limit of 5,0.0 USD
